OGLE-BLG-T2CEP-236                   WVir 17:58:55.95 -28:43:19.5 BUL_SC20_131735              
OGLE-BLG-T2CEP-237  BLG182.3  27920  WVir 17:58:56.19 -30:38:47.6                              
OGLE-BLG-T2CEP-238  BLG188.2 183587 BLHer 17:59:04.98 -30:05:02.2                              
OGLE-BLG-T2CEP-239  BLG215.6  69433  WVir 17:59:05.21 -28:13:51.4                              
OGLE-BLG-T2CEP-240  BLG223.7  33782  WVir 17:59:11.88 -27:49:48.7                              
OGLE-BLG-T2CEP-241  BLG135.6  53779  WVir 17:59:25.04 -34:09:48.0                              
OGLE-BLG-T2CEP-242  BLG188.1  58676 BLHer 17:59:30.73 -30:20:00.1                              
OGLE-BLG-T2CEP-243  BLG188.4  22969  WVir 17:59:31.28 -29:54:16.8                              
OGLE-BLG-T2CEP-244  BLG215.6 212290  WVir 17:59:40.44 -28:08:47.3                              
OGLE-BLG-T2CEP-245  BLG151.7 139182 BLHer 17:59:42.63 -33:03:02.9                              
OGLE-BLG-T2CEP-246  BLG188.3        RVTau 17:59:46.99 -29:57:21.7                  V0995 Sgr   
OGLE-BLG-T2CEP-247  BLG206.7 205663 BLHer 17:59:53.49 -28:56:37.6 BUL_SC21_91346   V2469 Sgr   
OGLE-BLG-T2CEP-248  BLG158.5  71453 RVTau 17:59:59.55 -32:12:11.4                              
OGLE-BLG-T2CEP-249  BLG188.4        RVTau 18:00:05.14 -29:48:53.4                  V0997 Sgr   
OGLE-BLG-T2CEP-250  BLG135.7 162424  WVir 18:00:09.65 -34:14:12.0                  V0996 Sgr   
OGLE-BLG-T2CEP-251  BLG223.3 202515 BLHer 18:00:17.16 -27:33:46.0                              
OGLE-BLG-T2CEP-252  BLG151.7  31659 BLHer 18:00:29.71 -33:10:19.4                              
OGLE-BLG-T2CEP-253  BLG215.3 137367  WVir 18:00:30.63 -28:11:48.2                              
OGLE-BLG-T2CEP-254  BLG174.6 202084  WVir 18:00:31.93 -31:06:24.5                              
OGLE-BLG-T2CEP-255  BLG174.5  88245  WVir 18:00:44.05 -31:02:12.4                              
OGLE-BLG-T2CEP-256  BLG232.2 145069  WVir 18:00:44.08 -27:10:17.9                              
OGLE-BLG-T2CEP-257  BLG189.6 137529 BLHer 18:00:48.31 -29:58:54.4                              
OGLE-BLG-T2CEP-258  BLG183.1  53457 RVTau 18:00:57.82 -30:54:53.0                              
OGLE-BLG-T2CEP-259  BLG206.4 121912 BLHer 18:01:04.49 -28:41:21.6 BUL_SC30_126172              
OGLE-BLG-T2CEP-260  BLG232.2 213385 BLHer 18:01:08.04 -27:07:39.4                              
OGLE-BLG-T2CEP-261  BLG232.4  72288 BLHer 18:01:11.06 -26:53:36.7                              
OGLE-BLG-T2CEP-262  BLG105.7        RVTau 18:01:12.28 -29:32:01.5 BUL_SC38_361549              
OGLE-BLG-T2CEP-263  BLG189.8  33470 RVTau 18:01:13.89 -30:20:36.9 BUL_SC38_200385  V5361 Sgr   
