OGLE-SMC-ECL-0259  SMC134.2   2848 ED  00:36:01.30 -74:35:39.5
OGLE-SMC-ECL-0260  SMC131.1   2265 ED  00:36:01.84 -72:56:50.7
OGLE-SMC-ECL-0261  SMC130.1   2365 ED  00:36:04.15 -73:36:22.7
OGLE-SMC-ECL-0262  SMC133.2   9809 ED  00:36:04.77 -74:02:56.4
OGLE-SMC-ECL-0263  SMC133.4   9097 ED  00:36:05.83 -73:40:46.5
OGLE-SMC-ECL-0264  SMC130.2    343 ED  00:36:06.42 -73:23:36.6                 213.15105.49
OGLE-SMC-ECL-0265  SMC130.2   3402 ED  00:36:07.99 -73:20:34.0                 213.15106.654
OGLE-SMC-ECL-0266  SMC130.2   3400 ED  00:36:08.62 -73:25:13.8
OGLE-SMC-ECL-0267  SMC133.1   7174 ED  00:36:13.57 -74:06:05.7
OGLE-SMC-ECL-0268  SMC131.4    866 ED  00:36:13.95 -72:28:49.1
OGLE-SMC-ECL-0269  SMC130.2   9531 ED  00:36:14.74 -73:20:09.8 SMC_SC1_16655   213.15106.52
OGLE-SMC-ECL-0270  SMC130.3   8699 ED  00:36:17.49 -73:13:32.1 SMC_SC1_20121
OGLE-SMC-ECL-0271  SMC130.4   8477 ED  00:36:17.88 -73:08:36.8 SMC_SC1_22094
OGLE-SMC-ECL-0272  SMC133.1   6294 ED  00:36:17.93 -74:05:19.4
OGLE-SMC-ECL-0273  SMC130.1   9393 ED  00:36:18.09 -73:33:15.5 SMC_SC1_9354
OGLE-SMC-ECL-0274  SMC133.1   5469 ED  00:36:19.27 -74:08:31.9
OGLE-SMC-ECL-0275  SMC130.4   8511 ED  00:36:20.55 -73:10:08.4 SMC_SC1_22011
OGLE-SMC-ECL-0276  SMC130.3  11592 ED  00:36:21.15 -73:16:50.0 SMC_SC1_18984
OGLE-SMC-ECL-0277  SMC130.2   9346 ED  00:36:21.54 -73:26:10.9 SMC_SC1_12977   213.15104.2
OGLE-SMC-ECL-0278  SMC133.4   9188 ED  00:36:23.92 -73:39:25.4 SMC_SC1_7631
OGLE-SMC-ECL-0279  SMC133.2   8713 ED  00:36:28.37 -74:00:35.0
OGLE-SMC-ECL-0280  SMC130.2   9556 ED  00:36:32.05 -73:28:08.5 SMC_SC1_13002
OGLE-SMC-ECL-0281  SMC130.3   8887 ED  00:36:33.71 -73:11:40.2 SMC_SC1_21876
OGLE-SMC-ECL-0282  SMC130.2   9843 ED  00:36:35.79 -73:27:07.5 SMC_SC1_13066
OGLE-SMC-ECL-0283  SMC133.4  11771 ED  00:36:36.01 -73:38:24.8 SMC_SC1_7928
OGLE-SMC-ECL-0284  SMC130.4   8713 ED  00:36:39.24 -73:07:36.1 SMC_SC1_23995
OGLE-SMC-ECL-0285  SMC133.3  10261 ED  00:36:39.55 -73:53:49.6 SMC_SC1_1638
OGLE-SMC-ECL-0286  SMC130.4   8033 ED  00:36:39.63 -73:01:59.0 SMC_SC1_25589   213.15110.69
OGLE-SMC-ECL-0287  SMC133.4  14101 EC  00:36:39.70 -73:45:35.5 SMC_SC1_4967
OGLE-SMC-ECL-0288  SMC131.1   6453 ED  00:36:43.45 -72:54:22.0
OGLE-SMC-ECL-0289  SMC130.2   9894 ED  00:36:46.16 -73:21:23.3 SMC_SC1_16747
OGLE-SMC-ECL-0290  SMC134.4   3812 ED  00:36:49.09 -74:19:31.5
OGLE-SMC-ECL-0291  SMC130.2  15045 ED  00:36:49.67 -73:21:48.3 SMC_SC1_17148   213.15105.637
OGLE-SMC-ECL-0292  SMC130.2  15075 ED  00:36:50.60 -73:22:34.5 SMC_SC1_17075   213.15105.1381
OGLE-SMC-ECL-0293  SMC133.2  10996 ED  00:36:54.14 -73:59:21.1
OGLE-SMC-ECL-0294  SMC130.2   9932 ED  00:36:54.81 -73:26:26.0 SMC_SC1_13290
OGLE-SMC-ECL-0295  SMC133.2   7748 ED  00:36:54.92 -73:58:30.1
OGLE-SMC-ECL-0296  SMC133.1   7757 ED  00:36:55.22 -74:05:40.3
OGLE-SMC-ECL-0297  SMC133.4   9285 ED  00:36:55.51 -73:42:19.7 SMC_SC1_6130
OGLE-SMC-ECL-0298  SMC133.1   6495 ED  00:36:59.74 -74:11:28.8
OGLE-SMC-ECL-0299  SMC133.3   9035 EC  00:37:03.42 -73:49:45.8 SMC_SC1_30695
