OGLE-GD-ECL-00240  CAR118.7  12048 EC      10:37:20.24 -63:27:15.9                                     
OGLE-GD-ECL-00241  CAR116.3   1492 nonEC   10:37:20.35 -62:44:34.0                                     
OGLE-GD-ECL-00242  CAR116.4   1146 nonEC   10:37:20.50 -62:34:20.6                                     
OGLE-GD-ECL-00243  CAR116.2     86 EC      10:37:20.62 -62:53:09.4                                     
OGLE-GD-ECL-00244  CAR118.5   3976 nonEC   10:37:20.75 -63:11:23.0                                     
OGLE-GD-ECL-00245  CAR116.2  10198 EC      10:37:21.30 -62:51:00.5                                     
OGLE-GD-ECL-00246  CAR118.8  18328 nonEC   10:37:21.31 -63:33:41.5                                     
OGLE-GD-ECL-00247  CAR116.1  28474 EC      10:37:22.06 -62:55:52.0                                     
OGLE-GD-ECL-00248  CAR116.3   1214 EC      10:37:22.09 -62:43:37.2                                     
OGLE-GD-ECL-00249  CAR118.8  18974 EC      10:37:22.55 -63:33:23.3                                     
OGLE-GD-ECL-00250  CAR116.2   1123 nonEC   10:37:23.02 -62:52:28.2                                     
OGLE-GD-ECL-00251  CAR118.6  11801 nonEC   10:37:23.42 -63:16:16.3                                     
OGLE-GD-ECL-00252  CAR116.2  20320 nonEC   10:37:24.44 -62:48:08.7                                     
OGLE-GD-ECL-00253  CAR116.2  29941 EC      10:37:24.87 -62:45:00.7                                     
OGLE-GD-ECL-00254  CAR118.8   3543 EC      10:37:24.99 -63:38:32.7                                     
OGLE-GD-ECL-00255  CAR116.1  18786 EC      10:37:25.62 -62:58:02.9                                     
OGLE-GD-ECL-00256  CAR118.8  18705 EC      10:37:25.76 -63:32:23.1                                     
OGLE-GD-ECL-00257  CAR116.2  20199 nonEC   10:37:25.82 -62:47:38.6                                     
OGLE-GD-ECL-00258  CAR118.8  10674 nonEC   10:37:26.30 -63:35:46.1                                     
OGLE-GD-ECL-00259  CAR116.4  20675 ELL+ESD 10:37:26.39 -62:29:00.3                                     
OGLE-GD-ECL-00260  CAR118.6  20284 EC      10:37:26.99 -63:15:46.2                                     
OGLE-GD-ECL-00261  CAR116.2  10367 nonEC   10:37:27.79 -62:50:03.8                                     
OGLE-GD-ECL-00262  CAR116.4  10710 EC      10:37:28.43 -62:32:17.7                                     
OGLE-GD-ECL-00263  CAR118.8  10769 EC      10:37:29.07 -63:34:34.8                                     
OGLE-GD-ECL-00264  CAR116.3  11080 EC      10:37:29.66 -62:40:35.7                                     
OGLE-GD-ECL-00265  CAR116.2  20200 nonEC   10:37:30.08 -62:49:05.0                                     
OGLE-GD-ECL-00266  CAR116.3  11212 EC      10:37:30.69 -62:40:19.9                                     
OGLE-GD-ECL-00267  CAR118.7   3918 nonEC   10:37:30.75 -63:29:23.2                                     
OGLE-GD-ECL-00268  CAR116.4  20691 nonEC   10:37:31.45 -62:28:52.5                                     
OGLE-GD-ECL-00269  CAR118.5  13460 nonEC   10:37:31.57 -63:09:14.5                                     
OGLE-GD-ECL-00270  CAR118.8  27104 nonEC   10:37:32.27 -63:30:05.0                                     
OGLE-GD-ECL-00271  CAR118.8   4300 EC      10:37:32.38 -63:37:23.2                                     
OGLE-GD-ECL-00272  CAR118.5   4968 nonEC   10:37:33.08 -63:09:36.4                                     
OGLE-GD-ECL-00273  CAR118.6  12922 EC      10:37:33.67 -63:17:24.8                                     
OGLE-GD-ECL-00274  CAR116.3   1133 nonEC   10:37:33.86 -62:43:16.4                                     
OGLE-GD-ECL-00275  CAR118.6   4911 EC      10:37:33.87 -63:20:10.9                                     
OGLE-GD-ECL-00276  CAR116.3  32603 EC      10:37:34.35 -62:37:46.8                                     
OGLE-GD-ECL-00277  CAR118.5  30656 EC      10:37:34.44 -63:04:10.3                                     
OGLE-GD-ECL-00278  CAR118.5  23047 EC      10:37:34.56 -63:05:13.0                                     
OGLE-GD-ECL-00279  CAR118.8  19667 nonEC   10:37:35.04 -63:34:00.2                                     
OGLE-GD-ECL-00280  CAR116.4  20873 nonEC   10:37:35.58 -62:30:54.7                                     
OGLE-GD-ECL-00281  CAR118.7  13006 EC      10:37:36.11 -63:26:39.2                                     
OGLE-GD-ECL-00282  CAR116.4  20882 nonEC   10:37:36.49 -62:30:21.2                                     
OGLE-GD-ECL-00283  CAR116.2  29969 EC      10:37:37.03 -62:45:07.4                                     
OGLE-GD-ECL-00284  CAR116.4  20784 nonEC   10:37:37.70 -62:29:55.3                                     
OGLE-GD-ECL-00285  CAR118.8  19528 EC      10:37:38.01 -63:32:50.0                                     
OGLE-GD-ECL-00286  CAR116.2  10751 EC      10:37:38.22 -62:51:01.7                                     
OGLE-GD-ECL-00287  CAR116.3   1310 EC      10:37:39.09 -62:43:15.8                                     
