OGLE-SMC-CEP-0233  SMC133.4   8861        F  00:36:11.18 -73:45:02.2 SMC_SC1_4486          
OGLE-SMC-CEP-0234  SMC133.2   6578        F  00:36:13.75 -73:59:07.0                 V0190 HV12913
OGLE-SMC-CEP-0235  SMC133.3   7343        F  00:36:18.11 -73:46:24.9 SMC_SC1_4433    V0191 HV1334
OGLE-SMC-CEP-0236  SMC133.4   9197        F  00:36:26.83 -73:43:36.6 SMC_SC1_6021          
OGLE-SMC-CEP-0237  SMC130.4   7750       1O  00:36:29.61 -73:06:44.4 SMC_SC1_23730         
OGLE-SMC-CEP-0238  SMC130.1   9434       1O  00:36:31.88 -73:36:14.8 SMC_SC1_9374          
OGLE-SMC-CEP-0239  SMC131.3    163       1O  00:36:32.29 -72:35:30.0                       
OGLE-SMC-CEP-0240  SMC133.1   4916        F  00:36:32.33 -74:04:31.0                       
OGLE-SMC-CEP-0241  SMC133.2   6679    1O/2O  00:36:40.94 -74:02:53.4                       
OGLE-SMC-CEP-0242  SMC130.1   9086       1O  00:36:42.67 -73:29:08.8 SMC_SC1_12979         
OGLE-SMC-CEP-0243  SMC133.2   6946       1O  00:36:46.51 -74:01:07.9                       
OGLE-SMC-CEP-0244  SMC130.3   8920    1O/2O  00:36:51.24 -73:14:42.8                       
OGLE-SMC-CEP-0245  SMC130.3   8922       1O  00:36:53.72 -73:13:33.2 SMC_SC1_20177         
OGLE-SMC-CEP-0246  SMC133.2   6525        F  00:36:55.70 -73:56:28.0 SMC_SC1_1       V0193 HV1335
OGLE-SMC-CEP-0247  SMC130.4   7794        F  00:36:55.98 -73:04:23.9 SMC_SC1_25563         
OGLE-SMC-CEP-0248  SMC130.2   9450       1O  00:36:56.50 -73:23:53.1 SMC_SC1_14847         
OGLE-SMC-CEP-0249  SMC134.4   3837        F  00:37:01.02 -74:14:54.4                       
OGLE-SMC-CEP-0250  SMC130.3   8780       1O  00:37:05.46 -73:15:09.4 SMC_SC1_48976         
OGLE-SMC-CEP-0251  SMC133.4   8791       1O  00:37:13.35 -73:38:00.5 SMC_SC1_35526         
OGLE-SMC-CEP-0252  SMC133.1   5165        F  00:37:18.89 -74:08:50.0                       
OGLE-SMC-CEP-0253  SMC133.4   9365     F/1O  00:37:20.10 -73:39:33.4 SMC_SC1_35550         
OGLE-SMC-CEP-0254  SMC133.2   7056        F  00:37:26.48 -73:56:08.2 SMC_SC1_27175         
OGLE-SMC-CEP-0255  SMC133.2   6557        F  00:37:28.97 -73:58:00.2                 V0194 HV815
OGLE-SMC-CEP-0256  SMC133.4   9407        F  00:37:31.09 -73:45:54.9 SMC_SC1_32343         
OGLE-SMC-CEP-0257  SMC128.7    156        F  00:37:32.22 -74:03:49.6                       
OGLE-SMC-CEP-0258  SMC133.4   8992       1O  00:37:32.51 -73:38:13.0 SMC_SC1_35525         
OGLE-SMC-CEP-0259  SMC133.4   8989       1O  00:37:32.97 -73:43:46.8 SMC_SC1_33884         
OGLE-SMC-CEP-0260  SMC128.7    155       1O  00:37:33.16 -73:59:05.0                       
OGLE-SMC-CEP-0261  SMC128.5              1O  00:37:34.57 -73:46:10.1                       
OGLE-SMC-CEP-0262  SMC128.8    133        F  00:37:35.42 -74:07:59.7                       
OGLE-SMC-CEP-0263  SMC129.7     65        F  00:37:35.61 -74:34:43.6                       
OGLE-SMC-CEP-0264  SMC129.6    176       1O  00:37:37.13 -74:26:16.7                       
OGLE-SMC-CEP-0265  SMC133.1   5203        F  00:37:40.75 -74:12:23.8                       
OGLE-SMC-CEP-0266  SMC128.5    216        F  00:37:40.97 -73:43:05.4 SMC_SC1_33967         
OGLE-SMC-CEP-0267  SMC129.7    149       1O  00:37:41.46 -74:33:08.0                       
OGLE-SMC-CEP-0268  SMC129.8    152        F  00:37:41.67 -74:45:31.5                       
OGLE-SMC-CEP-0269  SMC129.8    159        F  00:37:44.16 -74:47:55.4                       
OGLE-SMC-CEP-0270  SMC129.5    111        F  00:37:44.42 -74:14:48.7                       
OGLE-SMC-CEP-0271  SMC133.2   6627        F  00:37:57.50 -74:02:51.2                 V0195 HV1337
OGLE-SMC-CEP-0272  SMC125.5     47        F  00:37:58.81 -73:10:24.0 SMC_SC1_82243         
OGLE-SMC-CEP-0273  SMC128.8    169        F  00:38:00.96 -74:09:42.0                       
