OGLE-BLG-RRLYR-00246  BLG363.3 137918 RRc   17:14:37.67 -29:27:31.1                                 NGC6304 HH1247
OGLE-BLG-RRLYR-00247  BLG363.3 104616 RRab  17:14:40.47 -29:29:34.3                                 V2167 Oph   
OGLE-BLG-RRLYR-00248  BLG363.2  23787 RRc   17:14:42.26 -29:42:29.9                                 V2170 Oph   
OGLE-BLG-RRLYR-00249  BLG363.4 136621 RRc   17:14:43.26 -29:19:01.7                                             
OGLE-BLG-RRLYR-00250  BLG360.4 114800 RRc   17:14:43.65 -28:41:57.4                                             
OGLE-BLG-RRLYR-00251  BLG363.4  25590 RRc   17:14:43.72 -29:25:45.0                                 NGC6304 Va46
OGLE-BLG-RRLYR-00252  BLG360.4  18224 RRab  17:14:44.21 -28:48:44.5                                             
OGLE-BLG-RRLYR-00253  BLG363.3 144262 RRab  17:14:47.59 -29:26:33.4                                 V2171 Oph   
OGLE-BLG-RRLYR-00254  BLG360.1  19444 RRab  17:14:48.43 -29:17:02.2                                             
OGLE-BLG-RRLYR-00255  BLG363.3  68279 RRc   17:14:48.89 -29:32:00.7                                 NGC6304 NV1 
OGLE-BLG-RRLYR-00256  BLG363.3  68325 RRab  17:14:49.29 -29:31:17.8                                 V2174 Oph   
OGLE-BLG-RRLYR-00257  BLG360.2  57568 RRc   17:14:53.75 -29:05:00.5                                             
OGLE-BLG-RRLYR-00258  BLG360.4  54125 RRab  17:14:54.64 -28:48:22.6                                             
OGLE-BLG-RRLYR-00259  BLG364.1  65804 RRab  17:14:55.05 -32:14:40.6                                             
OGLE-BLG-RRLYR-00260  BLG360.3  92084 RRc   17:14:57.07 -28:54:40.3                                             
OGLE-BLG-RRLYR-00261  BLG360.4 118898 RRab  17:14:57.34 -28:42:17.3                                             
OGLE-BLG-RRLYR-00262  BLG363.3 110159 RRc   17:14:57.69 -29:30:11.5                                             
OGLE-BLG-RRLYR-00263  BLG364.3  72015 RRab  17:14:59.72 -31:56:25.1                                             
OGLE-BLG-RRLYR-00264  BLG363.4 112340 RRab  17:15:00.05 -29:21:26.7                                             
OGLE-BLG-RRLYR-00265  BLG363.1  68828 RRab  17:15:00.44 -29:50:15.5                                             
