OGLE-LMC-CEP-0709  LMC127.3  20151        F 05:01:53.07 -69:13:52.3 LMC_SC15_129437 1.3443.30                         
OGLE-LMC-CEP-0710  LMC121.5     57       1O 05:01:53.07 -70:15:48.0                                                   
OGLE-LMC-CEP-0711  LMC125.3   5219        F 05:01:54.38 -68:01:57.2                 24.3461.15                        
OGLE-LMC-CEP-0712  LMC126.1  23248        F 05:01:54.57 -68:54:14.5 LMC_SC15_148920                050154-6854.3 V0693 HV885
OGLE-LMC-CEP-0713  LMC121.7  24249        F 05:01:58.35 -70:29:14.6                 23.3425.18                   V0711 HV12432
OGLE-LMC-CEP-0714  LMC126.4  16362       1O 05:01:59.15 -68:26:51.7                                                   
OGLE-LMC-CEP-0715  LMC127.4  20499        F 05:01:59.32 -69:05:19.2 LMC_SC15_193155 1.3446.17                         
OGLE-LMC-CEP-0716  LMC126.1  18765        F 05:02:00.95 -68:55:22.2 LMC_SC15_204548 1.3448.13                    V0702 BV903
OGLE-LMC-CEP-0717  LMC126.2  56541        F 05:02:02.80 -68:43:35.6 LMC_SC15_214783                                   
OGLE-LMC-CEP-0718  LMC125.1  29651        F 05:02:02.83 -68:15:06.6                 24.3458.14                   V0697 HV12523
OGLE-LMC-CEP-0719  LMC128.1  41662       1O 05:02:05.04 -69:59:43.9                 10.3553.13                        
OGLE-LMC-CEP-0720  LMC124.2  24481        F 05:02:05.31 -67:31:35.5                                                   
OGLE-LMC-CEP-0721  LMC127.4  20517        F 05:02:05.88 -69:02:55.3 LMC_SC15_196999 1.3567.1010                       
OGLE-LMC-CEP-0722  LMC123.3     61        F 05:02:07.19 -66:52:30.2                                                   
OGLE-LMC-CEP-0723  LMC126.4  16328        F 05:02:07.93 -68:29:07.7                                                   
OGLE-LMC-CEP-0724  LMC126.1  58334    1O/2O 05:02:09.84 -68:51:31.0 LMC_SC15_208026 1.3570.55                         
OGLE-LMC-CEP-0725  LMC124.2  24484       1O 05:02:10.08 -67:30:58.2                                                   
OGLE-LMC-CEP-0726  LMC121.7     20       1O 05:02:10.20 -70:33:11.5                 23.3545.559                       
OGLE-LMC-CEP-0727  LMC128.4  53931        F 05:02:10.24 -69:32:23.7 LMC_SC15_167787 10.3560.4                    V0716 HV887
OGLE-LMC-CEP-0728  LMC121.6  27907        F 05:02:11.34 -70:20:04.8                 23.3548.564                  V0730 HV5558
OGLE-LMC-CEP-0729  LMC126.2  19126        F 05:02:12.49 -68:46:59.3 LMC_SC15_214750 1.3571.31                         
OGLE-LMC-CEP-0730  LMC121.7     21        F 05:02:12.79 -70:30:35.3                                              V0732 DV68
OGLE-LMC-CEP-0731  LMC124.3   4722        F 05:02:15.66 -67:25:15.8                                              V0704 HV12518
OGLE-LMC-CEP-0732  LMC127.1  55309       1O 05:02:16.28 -69:27:03.0 LMC_SC15_170744                              V0722 HV2283
OGLE-LMC-CEP-0733  LMC127.3  32047       1O 05:02:17.31 -69:12:40.8 LMC_SC15_185524 1.3565.87                         
OGLE-LMC-CEP-0734  LMC121.7  24260       1O 05:02:17.38 -70:29:42.3                 23.3545.558                       
OGLE-LMC-CEP-0735  LMC126.4  16384       1O 05:02:17.56 -68:28:31.5                                                   
OGLE-LMC-CEP-0736  LMC124.2  24489        F 05:02:18.64 -67:31:16.0                                                   
OGLE-LMC-CEP-0737  LMC125.4  11529    1O/2O 05:02:18.96 -67:52:31.0                                                   
OGLE-LMC-CEP-0738  LMC125.2  36312        F 05:02:19.34 -68:06:48.1                 24.3581.1601                      
OGLE-LMC-CEP-0739  LMC125.3  35258        F 05:02:19.82 -67:57:29.7                                                   
OGLE-LMC-CEP-0740  LMC126.2  19132       1O 05:02:20.42 -68:46:27.5 LMC_SC15_214740 1.3571.25                         
OGLE-LMC-CEP-0741  LMC127.3  31971        F 05:02:21.16 -69:13:17.0 LMC_SC15_185375                              V0728 HV12537
OGLE-LMC-CEP-0742  LMC122.6    207     F/1O 05:02:21.82 -70:57:06.8                                                   
OGLE-LMC-CEP-0743  LMC124.4   4915       1O 05:02:22.26 -67:16:29.6                                                   
OGLE-LMC-CEP-0744  LMC126.1  58355        F 05:02:22.27 -68:52:21.9 LMC_SC15_208019 1.3570.32                         
OGLE-LMC-CEP-0745  LMC121.6     38        F 05:02:23.27 -70:25:23.3                 23.3547.586                  V0742 DV69
OGLE-LMC-CEP-0746  LMC123.3     69       1O 05:02:25.73 -66:51:52.4                 53.3600.172                       
OGLE-LMC-CEP-0747  LMC125.3  12053       1O 05:02:26.17 -68:02:47.4                 19.3582.22                        
OGLE-LMC-CEP-0748  LMC127.3  32652       1O 05:02:26.32 -69:12:48.9                                                   
OGLE-LMC-CEP-0749  LMC124.3   4699        F 05:02:26.71 -67:25:15.3                                              V0713 HV12519
OGLE-LMC-CEP-0750  LMC123.1     86        F 05:02:26.81 -67:09:18.5                                              V0709 HV5530
OGLE-LMC-CEP-0751  LMC122.5      1        F 05:02:27.47 -70:48:43.2                                              V0747 HV2301
OGLE-LMC-CEP-0752  LMC127.3  32003        F 05:02:27.94 -69:12:41.2 LMC_SC15_185437 1.3565.47                         
OGLE-LMC-CEP-0753  LMC121.7     24        F 05:02:28.40 -70:31:17.9                 23.3545.565                       
OGLE-LMC-CEP-0754  LMC125.3  12054        F 05:02:29.67 -68:00:40.9                 19.3583.18                        
OGLE-LMC-CEP-0755  LMC125.1  12084        F 05:02:29.82 -68:19:31.9                                              V0729 HV12528
OGLE-LMC-CEP-0756  LMC122.7     80       1O 05:02:29.85 -71:03:30.5                                                   
OGLE-LMC-CEP-0757  LMC127.1  55313        F 05:02:31.04 -69:23:49.4                 1.3562.12                         
OGLE-LMC-CEP-0758  LMC123.3     73       1O 05:02:31.57 -66:48:18.8                 53.3601.175                       
OGLE-LMC-CEP-0759  LMC127.2  66430        F 05:02:33.70 -69:18:49.8 LMC_SC14_11554  1.3563.34                         
OGLE-LMC-CEP-0760  LMC127.2  28245       2O 05:02:33.78 -69:21:09.8                                                   
OGLE-LMC-CEP-0761  LMC126.2  28862        F 05:02:36.51 -68:44:41.5 LMC_SC14_54419  1.3572.23                         
OGLE-LMC-CEP-0762  LMC123.3     77        F 05:02:37.14 -66:44:59.4                 53.3602.210                  V0720 W42
OGLE-LMC-CEP-0763  LMC124.1  28290       1O 05:02:41.70 -67:41:40.6                 24.3587.21                        
OGLE-LMC-CEP-0764  LMC126.1  67553       1O 05:02:44.52 -68:52:44.5 LMC_SC14_46315  1.3570.29                         
OGLE-LMC-CEP-0765  LMC124.3   9924        F 05:02:46.49 -67:24:07.5                                                   
OGLE-LMC-CEP-0766  LMC120.8    580       1O 05:02:46.76 -70:04:56.5                                                   
OGLE-LMC-CEP-0767  LMC124.4  26683        F 05:02:48.25 -67:14:23.9                                              V0738 HV12520
OGLE-LMC-CEP-0768  LMC125.1  35488        F 05:02:50.26 -68:14:12.0                 24.3700.2825                      
OGLE-LMC-CEP-0769  LMC123.3    189       1O 05:02:50.85 -66:50:35.5                 53.3721.23                        
OGLE-LMC-CEP-0770  LMC126.2  28836        F 05:02:51.54 -68:47:05.3 LMC_SC14_50505  1.3692.17                    V0758 HV2280
OGLE-LMC-CEP-0771  LMC119.8  43068       1O 05:02:51.77 -69:25:31.9 LMC_SC14_7198   1.3683.25                         
OGLE-LMC-CEP-0772  LMC126.1  67562        F 05:02:52.74 -68:50:35.1 LMC_SC14_50506  1.3691.37                         
OGLE-LMC-CEP-0773  LMC125.2  36304        F 05:02:53.84 -68:06:25.3                 19.3702.20                   V0752 HV12530
OGLE-LMC-CEP-0774  LMC121.8  25803       1O 05:02:54.09 -70:37:35.4                                                   
OGLE-LMC-CEP-0775  LMC123.1  16250       1O 05:02:54.58 -67:04:00.7                                                   
OGLE-LMC-CEP-0776  LMC126.2  65398        F 05:02:57.24 -68:41:43.2 LMC_SC14_57956                               V0762 HV2279
OGLE-LMC-CEP-0777  LMC124.4  26690        F 05:02:59.75 -67:11:05.7                                              V0750 HV5533
OGLE-LMC-CEP-0778  LMC119.7  54649        F 05:02:59.77 -69:17:12.3 LMC_SC14_15873  1.3685.41                         
OGLE-LMC-CEP-0779  LMC119.8  43076        F 05:03:00.69 -69:26:39.2 LMC_SC14_3442                                V0772 DV288
OGLE-LMC-CEP-0780  LMC123.4  14441        F 05:03:03.41 -66:43:39.5                 53.3723.11                   V0749 W43
OGLE-LMC-CEP-0781  LMC126.4  24727    1O/2O 05:03:03.63 -68:28:51.0                                                   
OGLE-LMC-CEP-0782  LMC125.3  18134    1O/2O 05:03:05.48 -68:01:24.1                 19.3704.40                        
OGLE-LMC-CEP-0783  LMC126.4  55257        F 05:03:06.22 -68:21:37.4                 19.3699.719                  V0769 HV12535
OGLE-LMC-CEP-0784  LMC119.6  54247       1O 05:03:06.35 -69:09:39.3 LMC_SC14_24402  1.3686.97                         
OGLE-LMC-CEP-0785  LMC120.8  38105        F 05:03:06.79 -69:59:33.6                 10.3674.11                   V0787 DV70
OGLE-LMC-CEP-0786  LMC120.6   8721       1O 05:03:07.64 -69:49:33.5                                                   
OGLE-LMC-CEP-0787  LMC119.6   7770        F 05:03:09.06 -69:13:24.0 LMC_SC14_84259  1.3686.7       050308-6913.4 V0784 HV2288
OGLE-LMC-CEP-0788  LMC124.2  10274        F 05:03:09.94 -67:34:42.3                                              V0766 HV2266
OGLE-LMC-CEP-0789  LMC126.1  67576       1O 05:03:11.22 -68:51:38.0 LMC_SC14_109671 1.3691.19                         
OGLE-LMC-CEP-0790  LMC123.1  16333        F 05:03:11.33 -67:06:14.4                                                   
OGLE-LMC-CEP-0791  LMC125.1  41371        F 05:03:13.34 -68:16:47.0                 24.3700.2840                      
OGLE-LMC-CEP-0792  LMC123.3  15759       1O 05:03:13.78 -66:47:30.6                 53.3722.16                        
OGLE-LMC-CEP-0793  LMC124.1   9684        F 05:03:14.96 -67:42:37.3                 24.3708.23                   V0773 HV2271
OGLE-LMC-CEP-0794  LMC121.7  30136        F 05:03:16.16 -70:28:58.9                 23.3667.28                   V0810 HV12434
OGLE-LMC-CEP-0795  LMC118.7      8       1O 05:03:19.24 -68:45:01.5 LMC_SC14_117534 1.3693.11                         
OGLE-LMC-CEP-0796  LMC124.3   9914        F 05:03:22.18 -67:28:21.3                                              V0783 HV12527
OGLE-LMC-CEP-0797  LMC124.2  29365       1O 05:03:22.85 -67:28:55.7                                                   
OGLE-LMC-CEP-0798  LMC119.5  54238        F 05:03:23.65 -69:00:03.2 LMC_SC14_100794 1.3689.21                         
OGLE-LMC-CEP-0799  LMC118.8  51245       1O 05:03:24.30 -68:51:29.8 LMC_SC14_109715 1.3691.32                         
OGLE-LMC-CEP-0800  LMC118.7     13        F 05:03:25.06 -68:46:21.0 LMC_SC14_117525 1.3692.16                    V0799 HV2285
OGLE-LMC-CEP-0801  LMC119.6  63203        F 05:03:26.49 -69:08:56.2 LMC_SC14_88441                 050326-6909.0 V0805 HV2292
OGLE-LMC-CEP-0802  LMC125.4  16401        F 05:03:26.65 -67:52:42.9                 24.3706.31                   V0788 HV12534
OGLE-LMC-CEP-0803  LMC118.6  42409       1O 05:03:27.37 -68:32:22.4                 19.3696.18                   V0800 HV5547
OGLE-LMC-CEP-0804  LMC125.4  16404        F 05:03:29.48 -67:53:08.5                 24.3706.22                   V0793 HV12967
OGLE-LMC-CEP-0805  LMC125.3  18108        F 05:03:29.79 -68:03:14.0                 19.3703.13                   V0797 HV12536
OGLE-LMC-CEP-0806  LMC125.3  18153        F 05:03:30.61 -68:00:02.2                 19.3704.29                        
OGLE-LMC-CEP-0807  LMC123.1  16350        F 05:03:31.59 -67:09:08.1                                              V0789 HV12525
OGLE-LMC-CEP-0808  LMC118.5  31831        F 05:03:32.45 -68:25:20.7                 19.3819.23                        
OGLE-LMC-CEP-0809  LMC120.8   7557       1O 05:03:32.92 -70:07:01.6                                                   
OGLE-LMC-CEP-0810  LMC123.3  16562    1O/2O 05:03:33.42 -66:44:45.9                                                   
OGLE-LMC-CEP-0811  LMC124.1  32820       1O 05:03:37.51 -67:39:10.4                 24.3830.19                   V0803 DV182
OGLE-LMC-CEP-0812  LMC119.5  12961        F 05:03:37.96 -69:03:47.1 LMC_SC14_96614  1.3809.937                        
OGLE-LMC-CEP-0813  LMC118.7     20       1O 05:03:39.00 -68:48:11.9 LMC_SC14_113861 1.3813.7                          
OGLE-LMC-CEP-0814  LMC120.8   7608       2O 05:03:39.60 -70:04:31.0                 10.3794.42                        
OGLE-LMC-CEP-0815  LMC123.1  16274        F 05:03:41.13 -67:10:07.7                                                   
OGLE-LMC-CEP-0816  LMC121.8  31360       1O 05:03:41.35 -70:39:06.9                                                   
OGLE-LMC-CEP-0817  LMC121.6  12998       1O 05:03:43.36 -70:25:11.8                 23.3789.37                        
OGLE-LMC-CEP-0818  LMC123.2  16132        F 05:03:46.02 -66:59:24.6                 53.3840.24                   V0809 HV5536
OGLE-LMC-CEP-0819  LMC118.8  51202        F 05:03:46.16 -68:52:36.4 LMC_SC14_109640                050346-6852.6 V0832 HV2291
OGLE-LMC-CEP-0820  LMC124.3  14665        F 05:03:47.89 -67:27:12.8                                              V0817 HV2273
OGLE-LMC-CEP-0821  LMC118.8     11        F 05:03:49.50 -68:56:02.7 LMC_SC14_170002                050349-6856.1 V0835 HV889
OGLE-LMC-CEP-0822  LMC121.7  11254        F 05:03:50.35 -70:34:05.6                 23.3786.36                        
OGLE-LMC-CEP-0823  LMC119.7  12485        F 05:03:50.66 -69:20:47.9                 1.3805.47                         
OGLE-LMC-CEP-0824  LMC124.3  14678        F 05:03:51.08 -67:25:04.2                                              V0821 HV12532
OGLE-LMC-CEP-0825  LMC118.8  51224        F 05:03:51.26 -68:52:59.0 LMC_SC14_174756 1.3812.18                    V0839 HV2295
OGLE-LMC-CEP-0826  LMC117.7     30       1O 05:03:51.45 -68:11:14.0                 19.3822.37                        
OGLE-LMC-CEP-0827  LMC117.8     77        F 05:03:52.60 -68:18:57.1                                                   
OGLE-LMC-CEP-0828  LMC123.4  14464        F 05:03:53.54 -66:43:07.4                 53.3844.30                   V0818 W44
OGLE-LMC-CEP-0829  LMC120.6   8703        F 05:03:54.92 -69:49:26.4                                                   
OGLE-LMC-CEP-0830  LMC124.4  30810        F 05:03:56.19 -67:13:16.9                                              V0825 DV179
OGLE-LMC-CEP-0831  LMC118.8  62498        F 05:03:57.26 -68:50:24.2 LMC_SC14_178619 1.3812.15                    V0847 HV2296
OGLE-LMC-CEP-0832  LMC119.8  54091     F/1O 05:03:58.24 -69:25:38.2 LMC_SC14_134553 1.3804.26                         
OGLE-LMC-CEP-0833  LMC118.6   8877        F 05:04:00.07 -68:38:54.7 LMC_SC14_189342 19.3815.5                         
OGLE-LMC-CEP-0834  LMC121.7  36616        F 05:04:01.90 -70:27:37.6                 23.3788.38                   V0878 DV72
OGLE-LMC-CEP-0835  LMC117.8     10        F 05:04:02.39 -68:21:31.6                 19.3820.780                  V0849 HV2286
OGLE-LMC-CEP-0836  LMC123.3  15890       1O 05:04:05.11 -66:48:45.0                 53.3843.31                        
OGLE-LMC-CEP-0837  LMC119.5  12977        F 05:04:05.21 -69:04:51.0 LMC_SC14_156632 1.3809.938                   V0864 HV890
OGLE-LMC-CEP-0838  LMC121.7  36620        F 05:04:07.79 -70:29:50.2                 23.3787.26                        
OGLE-LMC-CEP-0839  LMC119.6  12540       1O 05:04:07.91 -69:12:34.7 LMC_SC14_148402 1.3807.24                         
OGLE-LMC-CEP-0840  LMC116.7     76        F 05:04:08.48 -67:35:56.9                                              V0848 DV184
OGLE-LMC-CEP-0841  LMC119.7  66330       1O 05:04:10.38 -69:18:14.4 LMC_SC14_143866                                   
OGLE-LMC-CEP-0842  LMC121.5  14247        F 05:04:11.63 -70:15:33.9                                                   
OGLE-LMC-CEP-0843  LMC119.6  66004        F 05:04:14.16 -69:06:11.4 LMC_SC14_156647 1.3808.12                    V0874 HV2300
OGLE-LMC-CEP-0844  LMC119.5  26580        F 05:04:15.47 -69:01:36.4 LMC_SC14_160625 1.3810.11                    V0876 HV891
OGLE-LMC-CEP-0845  LMC121.8  31385        F 05:04:16.19 -70:36:03.5                                              V0895 DV74
OGLE-LMC-CEP-0846  LMC118.6  49696        F 05:04:18.13 -68:33:59.9                 19.3937.7                    V0873 HV2297
OGLE-LMC-CEP-0847  LMC118.8  12267        F 05:04:19.64 -68:55:49.1 LMC_SC14_170005                                   
OGLE-LMC-CEP-0848  LMC118.7  56173        F 05:04:21.08 -68:43:42.8 LMC_SC14_182466                              V0880 HV892
OGLE-LMC-CEP-0849  LMC121.8  14377       1O 05:04:24.02 -70:41:09.6                                                   
OGLE-LMC-CEP-0850  LMC121.8  14378        F 05:04:24.06 -70:39:48.3                 23.3906.29                   V0905 HV12544
OGLE-LMC-CEP-0851  LMC116.7     91        F 05:04:24.75 -67:34:47.5                                                   
OGLE-LMC-CEP-0852  LMC121.5  50925        F 05:04:24.77 -70:10:52.0                 10.3913.16                   V0900 HV2314
OGLE-LMC-CEP-0853  LMC119.6  78394        F 05:04:25.19 -69:07:38.5 LMC_SC14_156720                                   
OGLE-LMC-CEP-0854  LMC116.6      6        F 05:04:26.61 -67:24:06.0                                              V0872 HV5543
OGLE-LMC-CEP-0855  LMC121.6  20908       1O 05:04:28.11 -70:24:15.4                                                   
OGLE-LMC-CEP-0856  LMC119.6  78401     F/1O 05:04:28.92 -69:09:26.6 LMC_SC14_220934                                   
OGLE-LMC-CEP-0857  LMC117.6  37124  F/1O/2O 05:04:30.51 -67:58:21.5                 19.3946.47                        
OGLE-LMC-CEP-0858  LMC119.6  25979        F 05:04:31.44 -69:13:50.7 LMC_SC14_216197 1.3927.46                         
OGLE-LMC-CEP-0859  LMC119.6  25980       1O 05:04:31.56 -69:12:49.0 LMC_SC14_216164 1.3928.26                         
OGLE-LMC-CEP-0860  LMC117.8   8748        F 05:04:31.60 -68:18:20.1                 19.3941.12                   V0886 HV13021 LMV1695
OGLE-LMC-CEP-0861  LMC120.5  61766        F 05:04:33.74 -69:35:13.9                                                   
OGLE-LMC-CEP-0862  LMC119.7  79215        F 05:04:34.79 -69:15:11.1 LMC_SC14_216179 1.3927.58                         
OGLE-LMC-CEP-0863  LMC118.8  62554        F 05:04:35.05 -68:52:36.3 LMC_SC14_244304 1.3933.64                         
OGLE-LMC-CEP-0864  LMC117.8  44575       1O 05:04:37.25 -68:16:01.7                 19.3942.36                        
OGLE-LMC-CEP-0865  LMC120.8  15166       1O 05:04:39.86 -70:05:45.8                 10.3914.16                        
OGLE-LMC-CEP-0866  LMC119.7  79222        F 05:04:41.02 -69:16:17.1 LMC_SC14_211257 1.3927.29                         
OGLE-LMC-CEP-0867  LMC117.6  37434       1O 05:04:42.06 -67:57:16.2                                                   
OGLE-LMC-CEP-0868  LMC121.6  49764       1O 05:04:44.15 -70:17:50.2                                                   
OGLE-LMC-CEP-0869  LMC116.6     41        F 05:04:45.51 -67:23:13.6                                              V0889 HV13061
OGLE-LMC-CEP-0870  LMC118.5   7417       1O 05:04:45.52 -68:26:20.1                 19.3939.32                        
OGLE-LMC-CEP-0871  LMC118.6  18271        F 05:04:47.65 -68:35:22.7                 19.3937.11                        
OGLE-LMC-CEP-0872  LMC121.6  49769       1O 05:04:48.13 -70:18:19.7                                                   
OGLE-LMC-CEP-0873  LMC122.4     52        F 05:04:52.72 -70:46:11.4                 23.3904.14                        
OGLE-LMC-CEP-0874  LMC116.5    132       1O 05:04:52.99 -67:11:58.5                                                   
OGLE-LMC-CEP-0875  LMC121.7  17585       1O 05:04:53.71 -70:34:33.5                 23.3907.14                   V0947 DV77
OGLE-LMC-CEP-0876  LMC115.7    145       1O 05:04:56.83 -66:56:29.1                 53.3962.22                        
OGLE-LMC-CEP-0877  LMC116.7     48        F 05:05:00.94 -67:37:27.8                                              V0914 HV2287
OGLE-LMC-CEP-0878  LMC121.7  17589        F 05:05:02.76 -70:33:12.6                                                   
OGLE-LMC-CEP-0879  LMC118.7  21828       1O 05:05:04.17 -68:44:40.8 LMC_SC14_252799 1.4056.1151                       
OGLE-LMC-CEP-0880  LMC119.7  79341       1O 05:05:05.49 -69:15:05.1 LMC_SC12_47109  1.4048.28                         
OGLE-LMC-CEP-0881  LMC119.7  27480       1O 05:05:06.25 -69:23:52.2                                                   
OGLE-LMC-CEP-0882  LMC121.5  50950        F 05:05:07.49 -70:08:22.6                 10.4035.31                   V0952 DV295
OGLE-LMC-CEP-0883  LMC122.4    416       1O 05:05:08.67 -70:49:44.3                                                   
OGLE-LMC-CEP-0884  LMC119.7  79202        F 05:05:08.90 -69:15:12.2 LMC_SC12_46999  1.4048.6                     V0948 HV2307
OGLE-LMC-CEP-0885  LMC117.7   8559        F 05:05:10.15 -68:09:50.4                 19.4064.53                        
OGLE-LMC-CEP-0886  LMC118.7  21779        F 05:05:14.50 -68:46:07.3 LMC_SC13_35127  1.4055.2227                  V0951 HV5569
OGLE-LMC-CEP-0887  LMC117.8   8777       1O 05:05:15.36 -68:19:16.4                                                   
OGLE-LMC-CEP-0888  LMC118.7  66003        F 05:05:16.05 -68:43:24.5                                                   
OGLE-LMC-CEP-0889  LMC120.7  60355        F 05:05:17.09 -69:54:21.0 LMC_SC12_7813                                     
OGLE-LMC-CEP-0890  LMC122.4     82       1O 05:05:18.40 -70:44:48.2                                                   
OGLE-LMC-CEP-0891  LMC121.2     20       1O 05:05:19.11 -70:32:04.6                                                   
OGLE-LMC-CEP-0892  LMC117.7  49492       1O 05:05:19.39 -68:05:12.3                                                   
OGLE-LMC-CEP-0893  LMC118.5  45800        F 05:05:22.19 -68:24:07.5 LMC_SC13_60078  19.4061.46                        
OGLE-LMC-CEP-0894  LMC116.5     61     F/1O 05:05:22.74 -67:11:31.5                                                   
OGLE-LMC-CEP-0895  LMC118.7  66039       1O 05:05:24.01 -68:42:02.1 LMC_SC13_40265                                    
OGLE-LMC-CEP-0896  LMC121.2     25        F 05:05:24.61 -70:34:41.1                 23.4028.33                        
OGLE-LMC-CEP-0897  LMC118.8  74827    1O/2O 05:05:25.23 -68:51:59.5                                                   
OGLE-LMC-CEP-0898  LMC119.6  40418       1O 05:05:26.35 -69:11:35.1 LMC_SC13_12     1.4049.1534                  V0982 HV2311 LMV219
OGLE-LMC-CEP-0899  LMC119.7  41636        F 05:05:28.24 -69:21:50.9 LMC_SC12_37629  1.4046.1615                  V0977 DV293
OGLE-LMC-CEP-0900  LMC116.5     67       1O 05:05:28.59 -67:15:48.3                                                   
OGLE-LMC-CEP-0901  LMC122.4    229     F/1O 05:05:28.73 -70:47:16.9                                                   
OGLE-LMC-CEP-0902  LMC117.7  49480       1O 05:05:29.26 -68:05:02.5                                              V0969 HV5563
OGLE-LMC-CEP-0903  LMC117.6  44459       1O 05:05:29.48 -67:58:20.5                 19.4067.34                        
OGLE-LMC-CEP-0904  LMC118.5  15042        F 05:05:30.65 -68:26:25.4 LMC_SC13_57113  19.4060.26                        
OGLE-LMC-CEP-0905  LMC118.5  14958       1O 05:05:32.10 -68:27:15.6 LMC_SC13_57077  19.4060.9                         
OGLE-LMC-CEP-0906  LMC118.7  66042       1O 05:05:32.37 -68:41:32.0 LMC_SC13_40244                                    
OGLE-LMC-CEP-0907  LMC115.8     79       1O 05:05:34.23 -67:02:26.3                                              V0964 HV13059
OGLE-LMC-CEP-0908  LMC119.7  41644        F 05:05:34.69 -69:20:29.1 LMC_SC12_42626  1.4047.1441                  V0995 HV2316
OGLE-LMC-CEP-0909  LMC121.2  30167    1O/2O 05:05:34.71 -70:26:52.3                                                   
OGLE-LMC-CEP-0910  LMC122.4    102       1O 05:05:36.23 -70:46:13.9                 23.4025.19                        
OGLE-LMC-CEP-0911  LMC115.6     82       1O 05:05:36.39 -66:52:54.0                 53.4084.22                        
OGLE-LMC-CEP-0912  LMC119.5  93014       1O 05:05:37.48 -68:57:23.6 LMC_SC13_88334  1.4053.53                         
OGLE-LMC-CEP-0913  LMC116.5  12962       1O 05:05:41.00 -67:14:45.6                                                   
OGLE-LMC-CEP-0914  LMC122.1     45        F 05:05:41.04 -71:19:30.5                                              V1034 HV5615
OGLE-LMC-CEP-0915  LMC118.8  85640        F 05:05:41.97 -68:51:05.3 LMC_SC13_93279  1.4054.15                    V0999 HV2309
OGLE-LMC-CEP-0916  LMC119.6  91373       1O 05:05:43.60 -69:06:58.8 LMC_SC13_74204                                    
OGLE-LMC-CEP-0917  LMC119.5  93027        F 05:05:43.99 -68:59:51.3 LMC_SC13_83859  1.4052.55                         
OGLE-LMC-CEP-0918  LMC121.4     47       1O 05:05:45.30 -70:15:44.9                                              V1025 DV79
OGLE-LMC-CEP-0919  LMC117.8  53596        F 05:05:45.86 -68:15:20.8 LMC_SC13_134718 19.4063.20                   V0998 HV2303
OGLE-LMC-CEP-0920  LMC115.8  15370       1O 05:05:46.83 -67:07:00.9                                                   
OGLE-LMC-CEP-0921  LMC115.6  14981       1O 05:05:49.15 -66:52:00.0                 53.4205.11                        
OGLE-LMC-CEP-0922  LMC116.5  12883        F 05:05:49.61 -67:13:11.5                                                   
OGLE-LMC-CEP-0923  LMC116.7  13346        F 05:05:50.88 -67:31:38.1                                              V0997 HV2299
OGLE-LMC-CEP-0924  LMC120.2     21       1O 05:05:50.98 -69:59:03.9 LMC_SC12_61156  10.4158.22                        
OGLE-LMC-CEP-0925  LMC122.2     56       1O 05:05:51.11 -71:05:20.5                                                   
OGLE-LMC-CEP-0926  LMC119.6  91296        F 05:05:52.37 -69:09:29.9 LMC_SC13_69033  1.4171.24                    V1016 HV12322
OGLE-LMC-CEP-0927  LMC117.7  49474        F 05:05:53.38 -68:07:08.1                 19.4186.866                  V1007 DV200
OGLE-LMC-CEP-0928  LMC119.6  40441       1O 05:05:53.56 -69:10:36.6                                                   
OGLE-LMC-CEP-0929  LMC122.3     96       1O 05:05:54.32 -70:52:39.8                 23.4145.24                        
OGLE-LMC-CEP-0930  LMC117.7  49512        F 05:05:55.01 -68:05:35.4                 19.4187.926                  V1011 DV199
OGLE-LMC-CEP-0931  LMC118.5  23110        F 05:05:57.39 -68:26:17.9 LMC_SC13_125152                              V1015 HV2305
OGLE-LMC-CEP-0932  LMC116.6  12576       1O 05:05:59.04 -67:20:42.4                                                   
OGLE-LMC-CEP-0933  LMC115.6  14990        F 05:05:59.19 -66:47:15.0                                              V1001 HV13058
OGLE-LMC-CEP-0934  LMC121.2  30142        F 05:06:00.15 -70:27:22.4                 23.4151.25                   V1041 HV2330
OGLE-LMC-CEP-0935  LMC119.6 101320        F 05:06:00.89 -69:06:17.1 LMC_SC13_74156                 050601-6906.3 V1032 HV893
OGLE-LMC-CEP-0936  LMC118.6  29152        F 05:06:01.13 -68:37:38.5 LMC_SC13_111968                                   
OGLE-LMC-CEP-0937  LMC117.7  49519     F/1O 05:06:02.74 -68:06:02.3                 19.4186.876                       
OGLE-LMC-CEP-0938  LMC118.7  77581        F 05:06:05.75 -68:41:52.1 LMC_SC13_106993                              V1019 HV13022 LMV1696
OGLE-LMC-CEP-0939  LMC115.7  14854        F 05:06:05.98 -66:59:43.9                                              V1013 HV13057
OGLE-LMC-CEP-0940  LMC121.2  36964        F 05:06:07.06 -70:26:08.8                 23.4151.27                   V1048 DV81
OGLE-LMC-CEP-0941  LMC115.5  14135        F 05:06:07.13 -66:37:49.3                                                   
OGLE-LMC-CEP-0942  LMC121.4  39539       1O 05:06:08.12 -70:11:16.7                                                   
OGLE-LMC-CEP-0943  LMC122.1   3754        F 05:06:08.88 -71:15:26.1                                050609-7115.4 V1059 HV2338
OGLE-LMC-CEP-0944  LMC121.3   7423       1O 05:06:11.39 -70:25:45.7                 23.4151.40                        
OGLE-LMC-CEP-0945  LMC115.5  17550        F 05:06:14.81 -66:40:45.9                                050615-6640.8 V1022 HV2294
